都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
38201,0000000094,愛媛県,松山市,山岡整形外科,ﾔﾏｵｶｾｲｹｲｹﾞｶ,介護予防訪問看護,松山市西長戸町275-1,,33.868892,132.743344,089-926-7700,,,,医療法人　ごまみし会,3810110415,,,,,
38201,0000000095,愛媛県,松山市,山岡整形外科,ﾔﾏｵｶｾｲｹｲｹﾞｶ,介護予防訪問リハビリテーション,松山市西長戸町275-1,,33.868892,132.743344,089-926-7700,,,,医療法人　ごまみし会,3810110415,,,,,
38201,0000000096,愛媛県,松山市,山岡整形外科,ﾔﾏｵｶｾｲｹｲｹﾞｶ,介護予防居宅療養管理指導,松山市西長戸町275-1,,33.868892,132.743344,089-926-7700,,,,医療法人　ごまみし会,3810110415,,,,,
38201,0000000097,愛媛県,松山市,山岡整形外科,ﾔﾏｵｶｾｲｹｲｹﾞｶ,介護予防通所リハビリテーション,松山市西長戸町275-1,,33.868892,132.743344,089-926-7700,,,,医療法人　ごまみし会,3810110415,,,,,
38201,0000000098,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,訪問看護,松山市保免上2-3-10,,33.8156793,132.7501434,,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000099,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,訪問リハビリテーション,松山市保免上2-3-10,,33.8156793,132.7501434,,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000100,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,居宅療養管理指導,松山市保免上2-3-10,,33.8156793,132.7501434,,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000101,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,通所リハビリテーション,松山市保免上2-3-10,,33.8156793,132.7501434,089-941-8868,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000102,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,介護予防訪問看護,松山市保免上2-3-10,,33.8156793,132.7501434,,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000103,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,介護予防訪問リハビリテーション,松山市保免上2-3-10,,33.8156793,132.7501434,089-941-8868,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000104,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,介護予防居宅療養管理指導,松山市保免上2-3-10,,33.8156793,132.7501434,,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000105,愛媛県,松山市,福原内科医院,ﾌｸﾊﾗﾅｲｶｲｲﾝ,介護予防通所リハビリテーション,松山市保免上2-3-10,,33.8156793,132.7501434,089-941-8868,,,,医療法人  たくま会,3810110423,,,,,
38201,0000000106,愛媛県,松山市,勝岡よねだ内科,ｶﾂｵｶﾖﾈﾀﾞﾅｲｶ,居宅療養管理指導,松山市勝岡町36,,33.8965593,132.7296272,,,,,＊,3810110431,,,,,
38201,0000000107,愛媛県,松山市,勝岡よねだ内科,ｶﾂｵｶﾖﾈﾀﾞﾅｲｶ,通所リハビリテーション,松山市勝岡町36,,33.8965593,132.7296272,089-978-5321,,,,＊,3810110431,,,,,
38201,0000000108,愛媛県,松山市,勝岡よねだ内科,ｶﾂｵｶﾖﾈﾀﾞﾅｲｶ,介護予防居宅療養管理指導,松山市勝岡町36,,33.8965593,132.7296272,089-978-5321,,,,＊,3810110431,,,,,
38201,0000000109,愛媛県,松山市,勝岡よねだ内科,ｶﾂｵｶﾖﾈﾀﾞﾅｲｶ,介護予防通所リハビリテーション,松山市勝岡町36,,33.8965593,132.7296272,089-978-5321,,,,＊,3810110431,,,,,
38201,0000000110,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,訪問看護,松山市北梅本町甲3288-1,,33.798378,132.845029,,,,,＊,3810110514,,,,,
38201,0000000111,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,訪問リハビリテーション,松山市北梅本町甲3288-1,,33.798378,132.845029,,,,,＊,3810110514,,,,,
38201,0000000112,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,居宅療養管理指導,松山市北梅本町甲3288-1,,33.798378,132.845029,,,,,＊,3810110514,,,,,
38201,0000000113,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,通所リハビリテーション,松山市北梅本町甲3288-1,,33.798378,132.845029,089-970-0011,,,,＊,3810110514,,,,,
38201,0000000114,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,介護予防訪問看護,松山市北梅本町甲3288-1,,33.798378,132.845029,089-970-0011,,,,＊,3810110514,,,,,
38201,0000000115,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,介護予防訪問リハビリテーション,松山市北梅本町甲3288-1,,33.798378,132.845029,089-970-0011,,,,＊,3810110514,,,,,
38201,0000000116,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,介護予防居宅療養管理指導,松山市北梅本町甲3288-1,,33.798378,132.845029,089-970-0011,,,,＊,3810110514,,,,,
38201,0000000117,愛媛県,松山市,くぼた内科循環器科呼吸器科,ｸﾎﾞﾀﾅｲｶｼﾞｭﾝｶﾝｷｶｺｷｭｳｷｶ,介護予防通所リハビリテーション,松山市北梅本町甲3288-1,,33.798378,132.845029,089-970-0011,,,,＊,3810110514,,,,,
38201,0000000118,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,訪問看護,松山市水泥町90ｰ1,,33.7992004,132.830191,,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000119,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,訪問リハビリテーション,松山市水泥町90ｰ1,,33.7992004,132.830191,,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000120,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,居宅療養管理指導,松山市水泥町90ｰ1,,33.7992004,132.830191,,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000121,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,通所リハビリテーション,松山市水泥町90ｰ1,,33.7992004,132.830191,089-976-6262,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000122,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,介護予防訪問看護,松山市水泥町90ｰ1,,33.7992004,132.830191,089-976-6262,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000123,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,介護予防訪問リハビリテーション,松山市水泥町90ｰ1,,33.7992004,132.830191,089-976-6262,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000124,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,介護予防居宅療養管理指導,松山市水泥町90ｰ1,,33.7992004,132.830191,089-976-6262,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000125,愛媛県,松山市,友愛医院,ﾕｳｱｲｲｲﾝ,介護予防通所リハビリテーション,松山市水泥町90ｰ1,,33.7992004,132.830191,089-976-6262,,,,医療法人  友愛医院,3810110589,,,,,
38201,0000000126,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,訪問看護,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,,,,,＊,3810110605,,,,,
38201,0000000127,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,居宅療養管理指導,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,,,,,＊,3810110605,,,,,
38201,0000000128,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,通所リハビリテーション,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,089-945-6667,,,,＊,3810110605,,,,,
38201,0000000129,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,介護予防訪問看護,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,089-945-6667,,,,＊,3810110605,,,,,
38201,0000000130,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,介護予防居宅療養管理指導,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,089-945-6667,,,,＊,3810110605,,,,,
38201,0000000131,愛媛県,松山市,森野内科クリニック,ﾓﾘﾉﾅｲｶｸﾘﾆｯｸ,介護予防通所リハビリテーション,松山市柳井町1ｰ11-12,,33.8339538,132.7697953,089-945-6667,,,,＊,3810110605,,,,,
38201,0000000132,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,訪問看護,松山市清水町3ｰ157-2,,33.8527033,132.7637729,,,,,＊,3810110613,,,,,
38201,0000000133,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,訪問リハビリテーション,松山市清水町3ｰ157-2,,33.8527033,132.7637729,,,,,＊,3810110613,,,,,
38201,0000000134,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,居宅療養管理指導,松山市清水町3ｰ157-2,,33.8527033,132.7637729,,,,,＊,3810110613,,,,,
38201,0000000135,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,通所リハビリテーション,松山市清水町3ｰ157-2,,33.8527033,132.7637729,089-926-2226,,,,＊,3810110613,,,,,
38201,0000000136,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,介護予防訪問看護,松山市清水町3ｰ157-2,,33.8527033,132.7637729,,,,,＊,3810110613,,,,,
38201,0000000137,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,介護予防訪問リハビリテーション,松山市清水町3ｰ157-2,,33.8527033,132.7637729,089-926-2226,,,,＊,3810110613,,,,,
38201,0000000138,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,介護予防居宅療養管理指導,松山市清水町3ｰ157-2,,33.8527033,132.7637729,089-926-2226,,,,＊,3810110613,,,,,
38201,0000000139,愛媛県,松山市,大瀬戸医院,ｵｵｾﾄｲｲﾝ,介護予防通所リハビリテーション,松山市清水町3ｰ157-2,,33.8527033,132.7637729,089-926-2226,,,,＊,3810110613,,,,,
38201,0000000140,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,訪問介護,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,089-945-8902,,医療法人  東西会,3810110597,,,,,
38201,0000000141,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,訪問看護,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,,,,,医療法人  東西会,3810110597,,,,,
38201,0000000142,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,訪問リハビリテーション,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,,,,,医療法人  東西会,3810110597,,,,,
38201,0000000143,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,居宅療養管理指導,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,,,医療法人  東西会,3810110597,,,,,
38201,0000000144,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,居宅介護支援,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,089-945-8902,,医療法人  東西会,3810110597,,,,,
38201,0000000145,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,介護予防訪問看護,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,,,,,医療法人  東西会,3810110597,,,,,
38201,0000000146,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,介護予防訪問リハビリテーション,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,,,,,医療法人  東西会,3810110597,,,,,
38201,0000000147,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,介護予防居宅療養管理指導,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,,,医療法人  東西会,3810110597,,,,,
38201,0000000148,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,訪問型サービス（みなし）,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,089-945-8902,,医療法人  東西会,3810110597,,,,,
38201,0000000149,愛媛県,松山市,千舟町クリニック,ﾁﾌﾈﾏﾁｸﾘﾆｯｸ,訪問型サービス（独自）,松山市千舟町6ｰ4ｰ9,,33.8370476,132.7589942,089-933-3788,,089-945-8902,,医療法人  東西会,3810110597,,,,,
38201,0000000150,愛媛県,松山市,医療法人小田ひ尿器科・ふみこ皮フ科,ｲﾘｮｳﾎｳｼﾞﾝｵﾀﾞﾋﾆｮｳｷｶ･ﾌﾐｺﾋﾌｶ,通所リハビリテーション,松山市枝松6-12-10,,33.826264,132.7838669,089-932-2205,,,,医療法人小田ひ尿器科・ふみこ皮フ科,3810110662,,,,,
38201,0000000151,愛媛県,松山市,医療法人小田ひ尿器科・ふみこ皮フ科,ｲﾘｮｳﾎｳｼﾞﾝｵﾀﾞﾋﾆｮｳｷｶ･ﾌﾐｺﾋﾌｶ,介護予防通所リハビリテーション,松山市枝松6-12-10,,33.826264,132.7838669,089-932-2205,,,,医療法人小田ひ尿器科・ふみこ皮フ科,3810110662,,,,,
38201,0000000152,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,訪問看護,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000153,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,訪問リハビリテーション,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000154,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,居宅療養管理指導,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000155,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,通所リハビリテーション,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,089-970-0505,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000156,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,介護予防訪問看護,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000157,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,介護予防訪問リハビリテーション,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000158,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,介護予防居宅療養管理指導,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000159,愛媛県,松山市,相原整形外科,ｱｲﾊﾞﾗｾｲｹｲｹﾞｶ,介護予防通所リハビリテーション,松山市南久米町550ｰ1,,33.8126222,132.7974134,089-970-0222,,,,医療法人　相原整形外科,3810110670,,,,,
38201,0000000160,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,訪問看護,松山市道後北代2ｰ24,,33.8519988,132.7774926,,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000161,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,訪問リハビリテーション,松山市道後北代2ｰ24,,33.8519988,132.7774926,,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000162,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,居宅療養管理指導,松山市道後北代2ｰ24,,33.8519988,132.7774926,,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000163,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,通所リハビリテーション,松山市道後北代2ｰ24,,33.8519988,132.7774926,089-923-0813,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000164,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,介護予防訪問看護,松山市道後北代2ｰ24,,33.8519988,132.7774926,089-923-0813,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000165,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,介護予防訪問リハビリテーション,松山市道後北代2ｰ24,,33.8519988,132.7774926,089-923-0813,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000166,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,介護予防居宅療養管理指導,松山市道後北代2ｰ24,,33.8519988,132.7774926,089-923-0813,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000167,愛媛県,松山市,桑折皮膚科・内科,ｺｵﾘﾋﾌｶ･ﾅｲｶ,介護予防通所リハビリテーション,松山市道後北代2ｰ24,,33.8519988,132.7774926,089-923-0813,,,,医療法人桑折皮膚科・内科,3810110688,,,,,
38201,0000000168,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,訪問看護,松山市西長戸町160,,33.8670157,132.7452706,,,,,＊,3810110738,,,,,
38201,0000000169,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,訪問リハビリテーション,松山市西長戸町160,,33.8670157,132.7452706,,,,,＊,3810110738,,,,,
38201,0000000170,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,居宅療養管理指導,松山市西長戸町160,,33.8670157,132.7452706,,,,,＊,3810110738,,,,,
38201,0000000171,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,通所リハビリテーション,松山市西長戸町160,,33.8670157,132.7452706,089-927-1311,,,,＊,3810110738,,,,,
38201,0000000172,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,介護予防訪問看護,松山市西長戸町160,,33.8670157,132.7452706,089-927-1311,,,,＊,3810110738,,,,,
38201,0000000173,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,介護予防訪問リハビリテーション,松山市西長戸町160,,33.8670157,132.7452706,089-927-1311,,,,＊,3810110738,,,,,
38201,0000000174,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,介護予防居宅療養管理指導,松山市西長戸町160,,33.8670157,132.7452706,089-927-1311,,,,＊,3810110738,,,,,
38201,0000000175,愛媛県,松山市,山下脳神経外科,ﾔﾏｼﾀﾉｳｼﾝｹｲｹﾞｶ,介護予防通所リハビリテーション,松山市西長戸町160,,33.8670157,132.7452706,089-927-1311,,,,＊,3810110738,,,,,
38201,0000000176,愛媛県,松山市,桐山医院,ｷﾘﾔﾏｲｲﾝ,居宅療養管理指導,松山市高岡町877,,33.8303797,132.7104618,,,,,＊,3810110761,,,,,
38201,0000000177,愛媛県,松山市,桐山医院,ｷﾘﾔﾏｲｲﾝ,通所リハビリテーション,松山市高岡町877,,33.8303797,132.7104618,089-972-0324,,,,＊,3810110761,,,,,
38201,0000000178,愛媛県,松山市,桐山医院,ｷﾘﾔﾏｲｲﾝ,介護予防居宅療養管理指導,松山市高岡町877,,33.8303797,132.7104618,089-972-0324,,,,＊,3810110761,,,,,
38201,0000000179,愛媛県,松山市,桐山医院,ｷﾘﾔﾏｲｲﾝ,介護予防通所リハビリテーション,松山市高岡町877,,33.8303797,132.7104618,089-972-0324,,,,＊,3810110761,,,,,
38201,0000000180,愛媛県,松山市,木村クリニック,ｷﾑﾗｸﾘﾆｯｸ,訪問看護,松山市一番町1ｰ7-6,,33.8407045,132.7744197,,,,,＊,3810110852,,,,,
38201,0000000181,愛媛県,松山市,木村クリニック,ｷﾑﾗｸﾘﾆｯｸ,訪問リハビリテーション,松山市一番町1ｰ7-6,,33.8407045,132.7744197,,,,,＊,3810110852,,,,,
38201,0000000182,愛媛県,松山市,木村クリニック,ｷﾑﾗｸﾘﾆｯｸ,居宅療養管理指導,松山市一番町1ｰ7-6,,33.8407045,132.7744197,,,,,＊,3810110852,,,,,
38201,0000000183,愛媛県,松山市,木村クリニック,ｷﾑﾗｸﾘﾆｯｸ,通所リハビリテーション,松山市一番町1ｰ7-6,,33.8407045,132.7744197,089-941-3200,,,,＊,3810110852,,,,,
